SUELTO;4206;UPPER CROCK KITTEN;4206;6700,00;0,00;peso;0;
SUELTO;4207;UPPER CROCK STERIL;4207;6800,00;0,00;peso;0;
SUELTO;4208;UPPER CROCK URINAR;4208;6800,00;0,00;peso;0;
SUELTO;4301;VITALCAN PREMIUM A;4301;3300,00;0,00;peso;0;
SUELTO;4401;VORAZ ADULTO GATO;4401;3000,00;0,00;peso;0;
SUELTO;4402;VORAZ ADULTO PERRO;4402;1800,00;0,00;peso;0;
SUELTO;4403;VORAZ CACHORRO PER;4403;2400,00;0,00;peso;0;
SUELTO;4404;VORAZ KITTEN GATO;4404;3400,00;0,00;peso;0;
SUELTO;4501;WHISKAS ADULTO GAT;4501;6100,00;0,00;peso;0;
SUELTO;4502;WHISKAS KITTEN GAT;4502;6100,00;0,00;peso;0;
SUELTO;4503;WHISKAS STERILIZED;4503;6700,00;0,00;peso;0;
SUELTO;4601;YENU ADULTO GATO;4601;6000,00;0,00;peso;0;
SUELTO;4602;YENU ADULTO PERRO;4602;3300,00;0,00;peso;0;
SUELTO;4603;YENU RP ADULTO PER;4603;4000,00;0,00;peso;0;
SUELTO;4604;YENU CACHORRO PERR;4604;4000,00;0,00;peso;0;
